; Some pipe(|) separated metadata about the audio chapters included in the corpus.
;
; The meaning of the fields in left-to-right order is as follows:
;
; chapter_id: the ID of the chapter in the LibriVox's database
; reader_id: the ID of the reader in the LibriVox's database
; duration: how many minutes of this chapter are used in the corpus
; subset: the corpus subset to which this chapter is assigned
; project_id: the LibriVox project ID
; book_id: the Project Gutenberg's ID for the book on which the LibriVox project is based
; chapter_title: the title of the chapter on LibriVox
; project_title: the title of the LibriVox project
;
;ID    |READER|MINUTES| SUBSET           | PROJ.|BOOK ID| CH. TITLE | PROJECT TITLE
168199 | 3224 | 7.31  | train-clean-360  | 2588 | 26690 | 07 - Chapter 5, part 2 | Pirates of Panama
168204 | 3224 | 5.14  | train-clean-360  | 2588 | 26690 | 12 - Chapter 8. part 2 | Pirates of Panama
168497 | 3187 | 9.75  | train-clean-360  | 2603 | 18948 | 02 | Damn! A Book of Calumny
168500 | 3187 | 14.57 | train-clean-360  | 2603 | 18948 | 05 | Damn! A Book of Calumny
168608 | 1469 | 7.00  | train-other-500  | 2614 | 135   | Bk 01 Ch 09: The Unexpected | Miserables Vol. 2
168609 | 3656 | 9.01  | train-other-500  | 2614 | 135   | Bk 01 Ch 10: The Plateau of Mont-Saint-Jean | Miserables Vol. 2
168618 | 3656 | 13.30 | train-other-500  | 2614 | 135   | Bk 01 Ch 19: The Battle-Field at Night | Miserables Vol. 2
168623 | 1624 | 11.71 | train-clean-100  | 2614 | 135   | Bk 03 Ch 02: Two Complete Portraits | Miserables Vol. 2
168626 | 3328 | 11.67 | train-clean-360  | 2614 | 135   | Bk 03 Ch 05: The Little One All Alone | Miserables Vol. 2
168627 | 3394 | 4.66  | train-other-500  | 2614 | 135   | Bk 03 Ch 06: Which Probably Proves Boulatruelle's Intelligence | Miserables Vol. 2
168635 | 174  | 3.12  | dev-clean        | 2614 | 135   | Bk 04 Ch 03: Two Misfortunes Make One Piece of Good Fortune | Miserables Vol. 2
168636 | 3650 | 4.43  | train-other-500  | 2614 | 135   | Bk 04 Ch 04: The Remarks of the Principal Tenant | Miserables Vol. 2
168637 | 3650 | 6.56  | train-other-500  | 2614 | 135   | Bk 04 Ch 05: A Five-Franc Piece Falls on the Ground... | Miserables Vol. 2
168638 | 3328 | 5.85  | train-clean-360  | 2614 | 135   | <b>Bk 05</b> Ch 01: The Zigzags of Strategy | Miserables Vol. 2
168643 | 3650 | 4.76  | train-other-500  | 2614 | 135   | Bk 05 Ch 06: The Beginning of an Enigma | Miserables Vol. 2
168646 | 3650 | 7.43  | train-other-500  | 2614 | 135   | Bk 05 Ch 09: The Man with the Bell | Miserables Vol. 2
168648 | 3656 | 7.95  | train-other-500  | 2614 | 135   | <b>Bk 06</b> Ch 01: Number 62 Rue Petit-Picpus | Miserables Vol. 2
168656 | 3528 | 1.26  | test-other       | 2614 | 135   | Bk 06 Ch 09: A Century Under a Guimpe | Miserables Vol. 2
168669 | 3528 | 9.01  | test-other       | 2614 | 135   | Bk 08 Ch 03: Mother Innocente | Miserables Vol. 2
168670 | 3764 | 5.02  | test-other       | 2614 | 135   | Bk 08 Ch 04: In Which Jean Valjean Has Quite the Air... | Miserables Vol. 2
168671 | 3764 | 5.10  | test-other       | 2614 | 135   | Bk 08 Ch 05: It Is Not Necessary to Be Drunk... | Miserables Vol. 2
169011 | 2487 | 9.68  | train-other-500  | 2623 | 2662  | Part the Third - Summer - Chapter 3: A Confession | Under the Greenwood Tree
169018 | 2487 | 8.50  | train-other-500  | 2623 | 2662  | Part the Fourth - Autumn - Chapter 6: Into Temptation | Under the Greenwood Tree
169284 | 3257 | 12.75 | train-other-500  | 2632 | 2376  | The Reconstruction Period | Up from Slavery: An Autobiography
169288 | 3257 | 17.42 | train-other-500  | 2632 | 2376  | Anxious Days And Sleepless Nights | Up from Slavery: An Autobiography
169289 | 3271 | 19.99 | train-other-500  | 2632 | 2376  | A Harder Task Than Making Bricks Without Straw | Up from Slavery: An Autobiography
169291 | 3258 | 23.50 | train-clean-360  | 2632 | 2376  | Raising Money | Up from Slavery: An Autobiography
169293 | 3340 | 12.88 | train-clean-360  | 2632 | 2376  | The Atlanta Exposition Address | Up from Slavery: An Autobiography
169427 | 2506 | 1.70  | dev-other        | 2636 | 1079  | Chapter 12 | Life and Opinions of Tristram Shandy, Gentleman Vol. 1
169435 | 2021 | 7.21  | train-other-500  | 2636 | 1079  | Chapter 22-23 | Life and Opinions of Tristram Shandy, Gentleman Vol. 1
169444 | 1085 | 9.99  | train-other-500  | 2636 | 1079  | Chapter 37-38 | Life and Opinions of Tristram Shandy, Gentleman Vol. 1
169619 | 2769 | 7.27  | train-clean-360  | 2642 | 17866 | 04 - Chapter 04 | Murder in the Gunroom
169640 | 2609 | 2.77  | test-other       | 2643 | 27090 | 03 - The Malay Proas | Great Pirate Stories
169642 | 3245 | 9.14  | train-other-500  | 2643 | 27090 | 05 - The Daughter of the Great Mogul | Great Pirate Stories
169656 | 2294 | 7.08  | train-clean-360  | 2643 | 27090 | 19 - The Last of the Sea-Rovers | Great Pirate Stories
170138 | 1462 | 2.94  | dev-clean        | 2663 | 94    | Chapter 2 | Alexander's Bridge (version 2)
170142 | 1462 | 3.35  | dev-clean        | 2663 | 94    | Chapter 6 | Alexander's Bridge (version 2)
170145 | 1462 | 1.75  | dev-clean        | 2663 | 94    | Chapter 9 | Alexander's Bridge (version 2)
170151 | 2196 | 7.97  | train-clean-100  | 2664 | 6911  | 5 - Failure as a Success | Majesty of Calmness
170207 | 3290 | 7.63  | train-other-500  | 2669 | 2145  | Chapter 06 | Ben-Hur: A Tale of the Christ Book 1
170212 | 3972 | 11.00 | train-clean-360  | 2669 | 2145  | Chapter 11 | Ben-Hur: A Tale of the Christ Book 1
170379 | 2196 | 7.37  | train-clean-100  | 2677 | 22814 | Chapter 12 - The Nature of Hypnosis | Practical Guide to Self-Hypnosis
170438 | 2827 | 10.72 | train-clean-360  | 2680 | 1864  | 18 - The Death of Stonewall Jackson | Hero Tales from American History
170440 | 2827 | 10.77 | train-clean-360  | 2680 | 1864  | 20 - General Grant and the Vicksburg Campaign | Hero Tales from American History
170447 | 1804 | 11.51 | train-other-500  | 2681 | 1827  | Chapter 1 | Life Of Charlotte Bronte Volume 1
170452 | 3482 | 8.67  | train-clean-360  | 2681 | 1827  | Chapter 5 | Life Of Charlotte Bronte Volume 1
170453 | 3482 | 16.56 | train-clean-360  | 2681 | 1827  | Chapter 6 Part 1 | Life Of Charlotte Bronte Volume 1
170457 | 3575 | 8.06  | test-clean       | 2681 | 1827  | Chapter 8 Part 2 | Life Of Charlotte Bronte Volume 1
170950 | 3368 | 5.14  | train-clean-360  | 2707 | 1497  | Bk 2 pt 3 | Republic
170951 | 3368 | 10.22 | train-clean-360  | 2707 | 1497  | Bk 2 pt 4 | Republic
170952 | 3368 | 9.82  | train-clean-360  | 2707 | 1497  | Bk 3 pt 1 | Republic
170956 | 3330 | 14.72 | train-clean-360  | 2707 | 1497  | Bk 4 pt 1 | Republic
170976 | 3114 | 13.24 | train-clean-360  | 2707 | 1497  | Bk 9 pt 1 | Republic
170977 | 3114 | 11.80 | train-clean-360  | 2707 | 1497  | Bk 9 pt 2 | Republic
170982 | 3340 | 12.24 | train-clean-360  | 2707 | 1497  | Bk 10 pt 4 | Republic
171000 | 2943 | 11.39 | train-other-500  | 2709 | 6440  | 08 - Chapter Fifth | Elsie Dinsmore
171001 | 2943 | 18.70 | train-other-500  | 2709 | 6440  | 09 - Chapter Sixth | Elsie Dinsmore
171003 | 3319 | 18.85 | train-other-500  | 2709 | 6440  | 11 - Chapter Eighth | Elsie Dinsmore
171006 | 3440 | 7.11  | train-clean-100  | 2709 | 6440  | 14 - Chapter Eleventh | Elsie Dinsmore
171008 | 3334 | 14.57 | train-other-500  | 2709 | 6440  | 16 - Chapter Thirteenth | Elsie Dinsmore
171009 | 3440 | 18.07 | train-clean-100  | 2709 | 6440  | 17 - Chapter Fourteenth | Elsie Dinsmore
171107 | 3289 | 7.95  | train-clean-360  | 2715 | 2850  | 01 - Book 1, Ch 01-02 | Wars of the Jews
171108 | 3289 | 9.08  | train-clean-360  | 2715 | 2850  | 02 - Book 1, Ch 03-04 | Wars of the Jews
171109 | 3289 | 8.03  | train-clean-360  | 2715 | 2850  | 03 - Book 1, Ch 05-06 | Wars of the Jews
171115 | 3723 | 12.52 | train-clean-100  | 2715 | 2850  | 09 - Book 1, Ch 17-18 | Wars of the Jews
171133 | 3686 | 15.04 | train-clean-360  | 2715 | 2850  | 27 - Book 2, Ch 18 | Wars of the Jews
171134 | 3686 | 10.03 | train-clean-360  | 2715 | 2850  | 28 - Book 2, Ch 19 | Wars of the Jews
171137 | 3654 | 8.51  | train-clean-360  | 2715 | 2850  | 31 - Book 3, Ch 01-03 | Wars of the Jews
171138 | 3654 | 11.27 | train-clean-360  | 2715 | 2850  | 32 - Book 3, Ch 04-06 | Wars of the Jews
171139 | 3654 | 5.32  | train-clean-360  | 2715 | 2850  | 33 - Book 3, Ch 07 part 1 | Wars of the Jews
171171 | 3549 | 5.31  | train-clean-360  | 2715 | 2850  | 65 - Book 7, Ch 01-02 | Wars of the Jews
171631 | 3723 | 12.55 | train-clean-100  | 2732 | 23772 | 11 - Devotion 11 | Devotions upon Emergent Occasions
172005 | 3663 | 0.70  | dev-other        | 2747 | 18561 | The Chase | Ontario Readers Third Book
172156 | 3330 | 10.38 | train-clean-360  | 2752 | 4926  | Ch 03: Merlin | Age of Chivalry
172162 | 3436 | 11.75 | train-clean-100  | 2752 | 4926  | Ch 09: The Adventure of the Cart | Age of Chivalry
172165 | 3905 | 16.20 | train-clean-360  | 2752 | 4926  | Ch 12: Tristram and Isoude | Age of Chivalry
172171 | 3436 | 13.50 | train-clean-100  | 2752 | 4926  | Ch 18: Perceval | Age of Chivalry
172175 | 3554 | 12.13 | train-other-500  | 2752 | 4926  | Ch 22: Sir Agrivain's Treason | Age of Chivalry
172182 | 3660 | 4.15  | dev-other        | 2752 | 4926  | Ch 06: Geraint, the Son of Erbin (Continued) | Age of Chivalry
172183 | 3660 | 2.17  | dev-other        | 2752 | 4926  | Ch 07: Geraint, the Son of Erbin (Continued) | Age of Chivalry
172189 | 976  | 12.23 | train-other-500  | 2752 | 4926  | Ch 13: Taliesin | Age of Chivalry
172357 | 460  | 5.57  | train-clean-100  | 2761 | 3533  | 00 - Preface | Sunshine Sketches of a Little Town (version 2)
172359 | 460  | 19.66 | train-clean-100  | 2761 | 3533  | 02 - The Speculations of Jefferson Thorpe | Sunshine Sketches of a Little Town (version 2)
172387 | 8430 | 18.99 | train-other-500  | 2763 | 44    | Part 2, Sec 10 | Song of the Lark
172388 | 8430 | 11.02 | train-other-500  | 2763 | 44    | Part 2, Sec 11 | Song of the Lark
172528 | 3663 | 9.44  | dev-other        | 2769 | 4028  | Chapters 85-88 | Autobiography of Benvenuto Cellini Vol 1
172821 | 1474 | 10.09 | train-other-500  | 2783 | 889   | A Luncheon with the Empress | Two Years in the Forbidden City
173222 | 3598 | 11.45 | train-other-500  | 2797 | 1895  | Book the second- chapter XII | Armadale
173229 | 2660 | 11.94 | train-other-500  | 2797 | 1895  | Book the third- chapter VI | Armadale
173230 | 3866 | 7.67  | train-clean-360  | 2797 | 1895  | Book the third- chapter VII | Armadale
173236 | 3867 | 10.28 | train-other-500  | 2797 | 1895  | Book the third- chapter X, pt 3 | Armadale
173237 | 3867 | 18.09 | train-other-500  | 2797 | 1895  | Book the third- chapter XI | Armadale
173247 | 3319 | 9.72  | train-other-500  | 2797 | 1895  | Book the fourth, chapter I | Armadale
173260 | 2660 | 9.74  | train-other-500  | 2797 | 1895  | Epilogue, chapter I | Armadale
173540 | 3409 | 6.37  | train-other-500  | 2813 | 2600  | Chapter 07 | War and Peace, Book 11: 1812
173544 | 3138 | 3.53  | train-other-500  | 2813 | 2600  | Chapter 11 | War and Peace, Book 11: 1812
173545 | 3592 | 10.77 | train-other-500  | 2813 | 2600  | Chapter 12 | War and Peace, Book 11: 1812
173551 | 1650 | 1.40  | dev-other        | 2813 | 2600  | Chapter 18 | War and Peace, Book 11: 1812
173552 | 1650 | 1.52  | dev-other        | 2813 | 2600  | Chapter 19 | War and Peace, Book 11: 1812
173553 | 3571 | 5.99  | train-other-500  | 2813 | 2600  | Chapter 20 | War and Peace, Book 11: 1812
173554 | 3571 | 5.33  | train-other-500  | 2813 | 2600  | Chapter 21 | War and Peace, Book 11: 1812
173555 | 3571 | 4.86  | train-other-500  | 2813 | 2600  | Chapter 22 | War and Peace, Book 11: 1812
173556 | 3571 | 7.51  | train-other-500  | 2813 | 2600  | Chapter 23 | War and Peace, Book 11: 1812
173558 | 2988 | 10.22 | train-other-500  | 2813 | 2600  | Chapter 25 | War and Peace, Book 11: 1812
173564 | 3168 | 10.37 | train-clean-100  | 2813 | 2600  | Chapter 31 | War and Peace, Book 11: 1812
173565 | 3168 | 13.53 | train-clean-100  | 2813 | 2600  | Chapter 32 | War and Peace, Book 11: 1812
173567 | 3409 | 9.15  | train-other-500  | 2813 | 2600  | Chapter 34 | War and Peace, Book 11: 1812
173578 | 720  | 8.17  | train-other-500  | 2815 | 21700 | Part 1 | Don Juan, Canto 5
173579 | 720  | 6.84  | train-other-500  | 2815 | 21700 | Part 2 | Don Juan, Canto 5
173580 | 720  | 9.62  | train-other-500  | 2815 | 21700 | Part 3 | Don Juan, Canto 5
173582 | 720  | 5.46  | train-other-500  | 2815 | 21700 | Part 5 | Don Juan, Canto 5
173589 | 3747 | 15.39 | train-other-500  | 2816 | 3721  | Ch 03 (1562, 1563) Jean Ribaut | Pioneers of France in the New World
173591 | 3549 | 5.66  | train-clean-360  | 2816 | 3721  | Ch 05 (1564, 1565) Conspiracy | Pioneers of France in the New World
173592 | 3879 | 9.27  | train-clean-100  | 2816 | 3721  | Ch 06 (1564, 1565) Famine - War - Succor | Pioneers of France in the New World
173598 | 2624 | 9.91  | train-other-500  | 2816 | 3721  | PT 2 SAMUEL DE CHAMPLAIN & HIS ASSOCIATES WITH A VIEW OF EARLIER FRENCH ADVENTURE IN AMERICA, AND THE LEGENDS OF THE NORTHERN COASTS: Ch 01 pt 1 (1488 - 1543) Champlain: Early French Adventure in North America | Pioneers of France in the New World
174048 | 3144 | 10.46 | train-other-500  | 2836 | 18584 | Part 03 | Edge of the Knife
174132 | 3483 | 8.14  | train-clean-360  | 2841 | 10002 | 02 - The Plain of Silence | House on the Borderland
174172 | 2196 | 9.90  | train-clean-100  | 2843 | 13193 | Supreme Control of Age | Supreme Personality
174236 | 3541 | 11.88 | train-other-500  | 2846 | 1845  | Chapter 16 | Zuleika Dobson
174240 | 3541 | 10.10 | train-other-500  | 2846 | 1845  | Chapter 20 | Zuleika Dobson
174244 | 3541 | 8.16  | train-other-500  | 2846 | 1845  | Chapter 24 | Zuleika Dobson
174461 | 1492 | 10.14 | train-other-500  | 2854 | 26115 | Chapter 27 | Small Boy and Others
174511 | 1401 | 9.18  | train-clean-360  | 2860 | 5660  | 05 - Official Investigation | Mary Louise
174923 | 3879 | 15.83 | train-clean-100  | 2877 | 18640 | Ch 06: Phineas and His Old Friends | Phineas Redux
174926 | 3244 | 8.14  | train-other-500  | 2877 | 18640 | Ch 09: The Debate | Phineas Redux
174934 | 2297 | 10.21 | train-other-500  | 2877 | 18640 | Ch 17: Madame Goesler's Story | Phineas Redux
174953 | 3876 | 12.94 | train-clean-360  | 2877 | 18640 | Ch 36: Seventy-Two | Phineas Redux
174960 | 3876 | 12.10 | train-clean-360  | 2877 | 18640 | Ch 43: The Second Thunderbolt | Phineas Redux
174981 | 3373 | 11.21 | train-other-500  | 2877 | 18640 | Ch 64: Confusion in the Court | Phineas Redux
174983 | 3373 | 7.76  | train-other-500  | 2877 | 18640 | Ch 66: The Foreign Bludgeon | Phineas Redux
174988 | 3926 | 13.92 | train-other-500  | 2877 | 18640 | Ch 71: Phineas Finn is Re-elected | Phineas Redux
174992 | 3923 | 8.61  | train-clean-360  | 2877 | 18640 | Ch 75: The Trumpeton Feud Is Settled | Phineas Redux
175346 | 1593 | 9.37  | train-other-500  | 2894 | 22759 | The Fate of Sir John Franklin | Adventures of Captain Hatteras, Part 1: The English at the North Pole
175351 | 7601 | 3.74  | dev-other        | 2894 | 22759 | Beginning of Revolt | Adventures of Captain Hatteras, Part 1: The English at the North Pole
175357 | 7389 | 7.55  | train-other-500  | 2894 | 22759 | Preparations for Departure | Adventures of Captain Hatteras, Part 1: The English at the North Pole
175359 | 8664 | 10.49 | train-other-500  | 2894 | 22759 | The Cairn | Adventures of Captain Hatteras, Part 1: The English at the North Pole
175390 | 3546 | 9.08  | train-clean-360  | 2896 | 980   | Chapter 01 | Alice Adams
175415 | 3969 | 12.04 | train-other-500  | 2897 | 11746 | Ch 1: The Start pt 1 | Through the Brazilian Wilderness
175448 | 3852 | 22.37 | train-clean-360  | 2897 | 11746 | Appendix B: The Outfit for Travelling in the South American Wilderness pt 1 | Through the Brazilian Wilderness
175658 | 3526 | 7.95  | train-clean-100  | 2912 | 1028  | Chapter IX | Professor
175930 | 3618 | 9.16  | train-other-500  | 2926 | 13852 | 05 - How to Read a Classic | Literary Taste: How to Form It
175932 | 3618 | 8.69  | train-other-500  | 2926 | 13852 | 07 - Wrestling with an Author | Literary Taste: How to Form It
175950 | 3699 | 5.43  | train-clean-100  | 2927 | 1079  | Chapter 25-27 | Life and Opinions of Tristram Shandy, Gentleman Vol. 2
175962 | 3521 | 7.03  | train-clean-360  | 2927 | 1079  | Chapter 56-60 | Life and Opinions of Tristram Shandy, Gentleman Vol. 2
176228 | 1938 | 10.78 | train-other-500  | 2938 | 5164  | 09 - The Contents of the Packet | Beetle
176256 | 2769 | 8.97  | train-clean-360  | 2938 | 5164  | 37 - What Was Hidden Under the Floor | Beetle
176263 | 2769 | 9.00  | train-clean-360  | 2938 | 5164  | 44 - The Man Who Was Murdered | Beetle
176270 | 3446 | 11.84 | train-clean-360  | 2939 | 2464  | Bk 5 Ch 3: The Florentines go to war with Lucca | History of Florence and of the Affairs of Italy, Vol. 2
176278 | 4071 | 8.65  | train-clean-360  | 2939 | 2464  | Bk 6 Ch 4: League of the Venetians and Milanese | History of Florence and of the Affairs of Italy, Vol. 2
176633 | 3595 | 8.79  | train-other-500  | 2953 | 4084  | Chapter 56 | Adventures of Peregrine Pickle (Volume I.)
176646 | 3595 | 9.09  | train-other-500  | 2953 | 4084  | Chapter 69 | Adventures of Peregrine Pickle (Volume I.)
176651 | 3526 | 5.43  | train-clean-100  | 2954 | 5122  | 01 - Chapter 01 | Trail of the Lonesome Pine
176653 | 3526 | 11.80 | train-clean-100  | 2954 | 5122  | 03 - Chapter 03 | Trail of the Lonesome Pine
176659 | 3783 | 16.30 | train-other-500  | 2954 | 5122  | 09 - Chapter 09 | Trail of the Lonesome Pine
176660 | 3792 | 16.38 | train-clean-360  | 2954 | 5122  | 10 - Chapter 10 | Trail of the Lonesome Pine
176663 | 3843 | 14.44 | train-other-500  | 2954 | 5122  | 13 - Chapter 13 | Trail of the Lonesome Pine
176666 | 3843 | 15.72 | train-other-500  | 2954 | 5122  | 16 - Chapter 16 | Trail of the Lonesome Pine
176676 | 3845 | 6.14  | train-other-500  | 2954 | 5122  | 26 - Chapter 26 | Trail of the Lonesome Pine
176680 | 3738 | 9.05  | train-clean-360  | 2954 | 5122  | 30 - Chapter 30 | Trail of the Lonesome Pine
176682 | 3738 | 5.72  | train-clean-360  | 2954 | 5122  | 32 - Chapter 32 | Trail of the Lonesome Pine
176683 | 3738 | 2.86  | train-clean-360  | 2954 | 5122  | 33 - Chapter 33 | Trail of the Lonesome Pine
176698 | 1121 | 9.04  | train-clean-360  | 2955 | 10418 | 13 - Chapter XIII | Money Moon: A Romance
176853 | 4260 | 13.52 | train-clean-360  | 2962 | 10940 | 30 - Gipsies, Tramps, Beggars, and Cours des Miracles, Part 1 | Manners, Customs and Dress During the Middle Ages and During the Renaissance Period
176854 | 4260 | 10.03 | train-clean-360  | 2962 | 10940 | 31 - Gipsies, Tramps, Beggars, and Cours des Miracles, Part 2 | Manners, Customs and Dress During the Middle Ages and During the Renaissance Period
177234 | 2589 | 9.10  | train-clean-360  | 2983 | 14453 | The Remission of Sins - Part 1 | Hope of the Gospel
177438 | 3744 | 8.77  | train-other-500  | 2998 | 402   | 20 - Rupe Collins | Penrod
177627 | 3490 | 9.02  | train-clean-360  | 3009 | 28346 | 12 - Chapter XII | Deathworld
177638 | 3490 | 8.05  | train-clean-360  | 3009 | 28346 | 23 - Chapter XXIII | Deathworld
177641 | 3490 | 8.03  | train-clean-360  | 3009 | 28346 | 26 - Chapter XXVI | Deathworld
177740 | 2607 | 10.23 | train-other-500  | 3014 | 27465 | 03 - March: The Woodpigeon | Birds in the Calendar
177749 | 2607 | 10.15 | train-other-500  | 3014 | 27465 | 12 - December: The Robin Redbreast | Birds in the Calendar
